key,title,status,source,pdf_url,attachment_key,local_path,error
SFP8A54G,TypeTele: Releasing Dexterity in Teleoperation by Dexterous Manipulation Types,skipped_existing_local_pdf,,,,,
4HIDMG2P,Safe Bimanual Teleoperation with Language-Guided Collision Avoidance,skipped_existing_local_pdf,,,,,
4PG5RSU4,Real-time Photorealistic Mapping for Situational Awareness in Robot Teleoperation,skipped_existing_local_pdf,,,,,
GQFQ2W4A,Input-gated Bilateral Teleoperation: An Easy-to-implement Force Feedback Teleoperation Method for Low-cost Hardware,skipped_existing_local_pdf,,,,,
WQC89VFN,Find the Fruit: Zero-Shot Sim2Real RL for Occlusion-Aware Plant Manipulation,skipped_existing_local_pdf,,,,,
H6GH9A2A,Learning to Dock: A Simulation-based Study on Closing the Sim2Real Gap in Autonomous Underwater Docking,skipped_existing_local_pdf,,,,,
6IDW7VGW,Sim2Real Diffusion: Leveraging Foundation Vision Language Models for Adaptive Automated Driving,skipped_existing_local_pdf,,,,,
DBX56UQZ,Stable-Sim2Real: Exploring Simulation of Real-Captured 3D Data with Two-Stage Depth Diffusion,skipped_existing_local_pdf,,,,,
MWU7FVNA,UrbanTwin: Building High-Fidelity Digital Twins for Sim2Real LiDAR Perception and Evaluation,skipped_existing_local_pdf,,,,,
MX2A7PCJ,High-Fidelity Digital Twins for Bridging the Sim2Real Gap in LiDAR-Based ITS Perception,skipped_existing_local_pdf,,,,,
KCF8RGXU,PEAR: Planner-Executor Agent Robustness Benchmark,skipped_existing_local_pdf,,,,,
ADUWHZKV,A Task-Efficient Reinforcement Learning Task-Motion Planner for Safe Human-Robot Cooperation,skipped_existing_local_pdf,,,,,
PG47C3JE,A Deterministic Limit Order Book Simulator with Hawkes-Driven Order Flow,skipped_existing_local_pdf,,,,,
ATCTXDWK,"LLMs as Scalable, General-Purpose Simulators For Evolving Digital Agent Training",skipped_existing_local_pdf,,,,,
EB39ISVV,Adaptive Legged Locomotion via Online Learning for Model Predictive Control,skipped_existing_local_pdf,,,,,
38DEVESA,SPIKE-RL: Video-LLMs meet Bayesian Surprise,skipped_existing_local_pdf,,,,,
J32ZGZV5,Webscale-RL: Automated Data Pipeline for Scaling RL Data to Pretraining Levels,skipped_existing_local_pdf,,,,,
XR4FDGDT,RL-100: Performant Robotic Manipulation with Real-World Reinforcement Learning,skipped_existing_local_pdf,,,,,
IZDE3SE6,Closing the Sim2Real Performance Gap in RL,skipped_existing_local_pdf,,,,,
MRMQSSS2,Critique-RL: Training Language Models for Critiquing through Two-Stage Reinforcement Learning,skipped_existing_local_pdf,,,,,
SSNCJ8MX,$π_\texttt{RL}$: Online RL Fine-tuning for Flow-based Vision-Language-Action Models,skipped_existing_local_pdf,,,,,
BQKDMNGF,Android Malware Detection: A Machine Leaning Approach,skipped_existing_local_pdf,,,,,
QUJ5T4D2,Collaborative Device-Cloud LLM Inference through Reinforcement Learning,skipped_existing_local_pdf,,,,,
S5U26G2D,Interactive Learning for LLM Reasoning,skipped_existing_local_pdf,,,,,
B5326T65,RADAR: Mechanistic Pathways for Detecting Data Contamination in LLM Evaluation,skipped_existing_local_pdf,,,,,
PKZCNDEU,Augmenting Dialog with Think-Aloud Utterances for Modeling Individual Personality Traits by LLM,skipped_existing_local_pdf,,,,,
V6DNWGDZ,DepthVLA: Enhancing Vision-Language-Action Models with Depth-Aware Spatial Reasoning,skipped_existing_local_pdf,,,,,
F93BN9VG,VLA-0: Building State-of-the-Art VLAs with Zero Modification,skipped_existing_local_pdf,,,,,
FX3DH7XX,MoS-VLA: A Vision-Language-Action Model with One-Shot Skill Adaptation,skipped_existing_local_pdf,,,,,
E5DI4UNQ,From Spatial to Actions: Grounding Vision-Language-Action Model in Spatial Foundation Priors,skipped_existing_local_pdf,,,,,
8VBHNJUE,A Survey on Efficient Vision-Language-Action Models,skipped_existing_local_pdf,,,,,
6ZW3A9H2,Running VLAs at Real-time Speed,skipped_existing_local_pdf,,,,,
WZUXTGMU,Evo-1: Lightweight Vision-Language-Action Model with Preserved Semantic Alignment,skipped_existing_local_pdf,,,,,
PC85X7K3,GraSP-VLA: Graph-based Symbolic Action Representation for Long-Horizon Planning with VLA Policies,skipped_existing_local_pdf,,,,,
9S2KT4TP,EveryDayVLA: A Vision-Language-Action Model for Affordable Robotic Manipulation,skipped_existing_local_pdf,,,,,
FJAB9RNT,VLM-FO1: Bridging the Gap Between High-Level Reasoning and Fine-Grained Perception in VLMs,skipped_existing_local_pdf,,,,,
M9R973N8,Can VLM Pseudo-Labels Train a Time-Series QA Model That Outperforms the VLM?,skipped_existing_local_pdf,,,,,
IMJH66US,From Behavioral Performance to Internal Competence: Interpreting Vision-Language Models with VLM-Lens,skipped_existing_local_pdf,,,,,
DINCARID,VLM-Guided Adaptive Negative Prompting for Creative Generation,skipped_existing_local_pdf,,,,,
XTC94THB,VLURes: Benchmarking VLM Visual and Linguistic Understanding in Low-Resource Languages,skipped_existing_local_pdf,,,,,
N5MEKXZH,BLIP-FusePPO: A Vision-Language Deep Reinforcement Learning Framework for Lane Keeping in Autonomous Vehicles,skipped_existing_local_pdf,,,,,
Q7RXFPMG,Evaluation of Vision-LLMs in Surveillance Video,skipped_existing_local_pdf,,,,,
Q67BEGDU,iFlyBot-VLM Technical Report,skipped_existing_local_pdf,,,,,
4VGAN9UV,"U-LAG: Uncertainty-Aware, Lag-Adaptive Goal Retargeting for Robotic Manipulation",skipped_existing_local_pdf,,,,,
G993EIVV,HANDO: Hierarchical Autonomous Navigation and Dexterous Omni-loco-manipulation,skipped_existing_local_pdf,,,,,
T4KC4BCQ,Adaptive Inverse Kinematics Framework for Learning Variable-Length Tool Manipulation in Robotics,skipped_existing_local_pdf,,,,,
ZX8QPCV5,Stability-Aware Retargeting for Humanoid Multi-Contact Teleoperation,skipped_existing_local_pdf,,,,,
SCXAX5XK,LLMs vs. Traditional Sentiment Tools in Psychology: An Evaluation on Belgian-Dutch Narratives,skipped_existing_local_pdf,,,,,
WBAZKP3C,Self-Evaluating LLMs for Multi-Step Tasks: Stepwise Confidence Estimation for Failure Detection,skipped_existing_local_pdf,,,,,
JN2QJ9X5,MAP-VLA: Memory-Augmented Prompting for Vision-Language-Action Model in Robotic Manipulation,skipped_existing_local_pdf,,,,,
7I874MQI,How Do VLAs Effectively Inherit from VLMs?,skipped_existing_local_pdf,,,,,
BC7JD7KS,Human-Corrected Labels Learning: Enhancing Labels Quality via Human Correction of VLMs Discrepancies,skipped_existing_local_pdf,,,,,
MMK7USNF,Robotic versus Human Teleoperation for Remote Ultrasound,skipped_existing_local_pdf,,,,,
QGLVFA5B,Embodied Question Answering | My Library | Zotero,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
EDHQGIPI,Genie: Generative Interactive Environments,skipped_existing_local_pdf,,,,,
ITQY2NI6,Spatial Reasoning and Planning for Deep Embodied Agents,skipped_existing_local_pdf,,,,,
IFWLD4YJ,"A Path Towards Autonomous Machine Intelligence Version 0.9.2, 2022-06-27",skipped_existing_local_pdf,,,,,
FFAZERBN,Autort: Embodied foundation models for large scale orchestration of robotic agents,skipped_existing_local_pdf,,,,,
PBMP7CDJ,Vision-and-Language Navigation: Interpreting Visually-Grounded Navigation Instructions in Real Environments,skipped_existing_local_pdf,,,,,
2UCGQCIJ,ReKep: Spatio-Temporal Reasoning of Relational Keypoint Constraints for Robotic Manipulation,skipped_existing_local_pdf,,,,,
SB98FX4T,RoboPoint: A Vision-Language Model for Spatial Affordance Prediction for Robotics,skipped_existing_local_pdf,,,,,
EFTH95KF,PIVOT: Iterative Visual Prompting Elicits Actionable Knowledge for VLMs,skipped_existing_local_pdf,,,,,
C85D86RZ,Humanoid-VLA: Towards Universal Humanoid Control with Visual Integration,skipped_existing_local_pdf,,,,,
DETD3N9T,QUAR-VLA: Vision-Language-Action Model for Quadruped Robots,skipped_existing_local_pdf,,,,,
TIQ9HVSD,QUART-Online: Latency-Free Large Multimodal Language Model for Quadruped Robot Learning,skipped_existing_local_pdf,,,,,
B5MFDB8Z,MoRE: Unlocking Scalability in Reinforcement Learning for Quadruped Vision-Language-Action Models,skipped_existing_local_pdf,,,,,
AUND6C77,LLaRA: Supercharging Robot Learning Data for Vision-Language Policy,skipped_existing_local_pdf,,,,,
K96Z67GJ,GR00T N1: An Open Foundation Model for Generalist Humanoid Robots,skipped_existing_local_pdf,,,,,
2ZTKKUKS,Mobility VLA: Multimodal Instruction Navigation with Long-Context VLMs and Topological Graphs,skipped_existing_local_pdf,,,,,
P6HRKHG4,DexGraspVLA: A Vision-Language-Action Framework Towards General Dexterous Grasping,skipped_existing_local_pdf,,,,,
5S8GNKW8,Reflexion: Language Agents with Verbal Reinforcement Learning,skipped_existing_local_pdf,,,,,
TEGUWW26,Distilled Feature Fields Enable Few-Shot Language-Guided Manipulation,skipped_existing_local_pdf,,,,,
GMKKKSNB,PhysGaussian: Physics-Integrated 3D Gaussians for Generative Dynamics,skipped_existing_local_pdf,,,,,
DMRS9MJ6,UniGS: Unified Language-Image-3D Pretraining with Gaussian Splatting,skipped_existing_local_pdf,,,,,
C4WJMUWT,Language Models Meet World Models: Embodied Experiences Enhance Language Models,skipped_existing_local_pdf,,,,,
7B43TC2W,3D-VLA: A 3D Vision-Language-Action Generative World Model,skipped_existing_local_pdf,,,,,
TQW982MU,ThinkBot: Embodied Instruction Following with Thought Chain Reasoning,skipped_existing_local_pdf,,,,,
56V4AZRJ,ReAct: Synergizing Reasoning and Acting in Language Models,skipped_existing_local_pdf,,,,,
4XTSBGUC,RAT: Retrieval Augmented Thoughts Elicit Context-Aware Reasoning in Long-Horizon Generation,skipped_existing_local_pdf,,,,,
36WEZGII,CoT-VLA: Visual Chain-of-Thought Reasoning for Vision-Language-Action Models,skipped_existing_local_pdf,,,,,
RU75K8V3,Decision Transformer: Reinforcement Learning via Sequence Modeling,skipped_existing_local_pdf,,,,,
CDHCK4VU,Tree-Planner: Efficient Close-loop Task Planning with Large Language Models,skipped_existing_local_pdf,,,,,
KKW5T4HM,Robotic Control via Embodied Chain-of-Thought Reasoning,skipped_existing_local_pdf,,,,,
XCWSRAKH,Where are we in the search for an Artificial Visual Cortex for Embodied Intelligence?,skipped_existing_local_pdf,,,,,
6AFDUJZ4,The (Un)surprising Effectiveness of Pre-Trained Vision Models for Control,skipped_existing_local_pdf,,,,,
B94RVH58,R3M: A Universal Visual Representation for Robot Manipulation,skipped_existing_local_pdf,,,,,
K8CDK55T,Self-Supervised Learning from Images with a Joint-Embedding Predictive Architecture,skipped_existing_local_pdf,,,,,
JQHGFNNC,HRP: Human Affordances for Robotic Pre-Training,skipped_existing_local_pdf,,,,,
UESPRQQB,Scaling Proprioceptive-Visual Learning with Heterogeneous Pre-trained Transformers,skipped_existing_local_pdf,,,,,
FBFUDE67,VIP: Towards Universal Visual Reward and Representation via Value-Implicit Pre-Training,skipped_existing_local_pdf,,,,,
M78BARVE,DINOv2: Learning Robust Visual Features without Supervision,skipped_existing_local_pdf,,,,,
IVZ5TXWI,Robot Learning with Sensorimotor Pre-training,skipped_existing_local_pdf,,,,,
PZAXGC43,Theia: Distilling Diverse Vision Foundation Models for Robot Learning,skipped_existing_local_pdf,,,,,
VAGPP72K,Unleashing Large-Scale Video Generative Pre-training for Visual Robot Manipulation,skipped_existing_local_pdf,,,,,
PWAJ5AS2,SMART: Self-supervised Multi-task pretrAining with contRol Transformers,skipped_existing_local_pdf,,,,,
C7H5PBN9,Mastering Robot Manipulation with Multimodal Prompts through Pretraining and Multi-task Fine-tuning,skipped_existing_local_pdf,,,,,
FIK7HWFF,"Exploring Visual Pre-training for Robot Manipulation: Datasets, Models and Methods",skipped_existing_local_pdf,,,,,
R6S39HFJ,Do Embodied Agents Dream of Pixelated Sheep: Embodied Decision Making using Language Guided World Modelling,skipped_existing_local_pdf,,,,,
HD6VUH6X,Leveraging Pre-trained Large Language Models to Construct and Utilize World Models for Model-based Task Planning,skipped_existing_local_pdf,,,,,
UG8T32W4,Real-World Robot Learning with Masked Visual Pre-training,skipped_existing_local_pdf,,,,,
HET7S7CP,Language-Driven Representation Learning for Robotics,skipped_existing_local_pdf,,,,,
B34EUBF6,PACT: Perception-Action Causal Transformer for Autoregressive Robotics Pre-Training,skipped_existing_local_pdf,,,,,
XRRXJE4G,Video PreTraining (VPT): Learning to Act by Watching Unlabeled Online Videos,skipped_existing_local_pdf,,,,,
THCSITI3,Large Language Models as Commonsense Knowledge for Large-Scale Task Planning,skipped_existing_local_pdf,,,,,
9AZQT65S,Reasoning with Language Model is Planning with World Model,skipped_existing_local_pdf,,,,,
PWRJB94X,LLM+P: Empowering Large Language Models with Optimal Planning Proficiency,skipped_existing_local_pdf,,,,,
S6FX26UT,Learning Transferable Visual Models From Natural Language Supervision,skipped_existing_local_pdf,,,,,
4G6FA2P9,Masked Autoencoding for Scalable and Generalizable Decision Making,skipped_existing_local_pdf,,,,,
NWV9CEB8,Domain Randomization for Transferring Deep Neural Networks from Simulation to the Real World,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
FE8X53B8,Real2Sim2Real: Self-Supervised Learning of Physical Single-Step Dynamic Actions for Planar Robot Casting,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
HQDA9NS2,Optimized Jumping on the MIT Cheetah 3 Robot,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
JA8H65TK,Reward-Adaptive Reinforcement Learning: Dynamic Policy Gradient Optimization for Bipedal Locomotion,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
SCMF9ZU3,Sim2Real Transfer for Reinforcement Learning without Dynamics Randomization,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
77M7J2T2,GAPartNet: Cross-Category Domain-Generalizable Object Perception and Manipulation via Generalizable and Actionable Parts,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
FSCIBRUE,MuJoCo: A physics engine for model-based control,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
8SE94Q4H,Convolutional autoencoder for feature extraction in tactile sensing,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
3M26KMTC,Unsupervised adversarial domain adaptation for sim-to-real transfer of tactile images,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
B6RZE89Z,Vistac towards a unified multi-modal sensing finger for robotic manipulation,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
UDBRQXAI,Vision-Language Navigation Policy Learning and Adaptation,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
64AKKNTR,Correctable Landmark Discovery via Large Models for Vision-Language Navigation,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
ITIK59MD,Towards Deviation-robust Agent Navigation via Perturbation-aware Contrastive Learning,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
6T386SCE,Parallel tracking and mapping for small AR workspaces,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
32V4JPVF,DTAM: Dense tracking and mapping in real-time,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
MQGTTKUZ,Quadricslam: Dual quadrics from object detections as landmarks in object-oriented slam,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
33GQDCSV,DS-SLAM: A semantic visual SLAM towards dynamic environments,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
ZD62V5MC,Voxnet: A 3d convolutional neural network for real-time object recognition,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
I5F3EQ2T,"DynaSLAM: Tracking, mapping, and inpainting in dynamic scenes",skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
9G8AS43B,Hierarchical topic model based object association for semantic SLAM,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
3DM5ISIW,SG-SLAM: A real-time RGB-D visual SLAM toward dynamic scenes with semantic and geometric information,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
8HX8B2K5,So-slam: Semantic object slam with scale proportional and symmetrical texture constraints,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
TEE2IFN8,Cubeslam: Monocular 3-d object slam,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
4ZQS33CG,OVD-SLAM: An online visual SLAM for dynamic environments,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
3HA8P9H7,A frontier-based approach for autonomous exploration,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
JAQ4S5WH,Efficient grasping from RGBD images: Learning using a new rectangle representation,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
94QGGECC,Shape Completion Enabled Robotic Grasping,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
ZI9C27GW,Jacquard: A Large Scale Dataset for Robotic Grasp Detection,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
Q3KGA7H5,ACRONYM: A Large-Scale Grasp Dataset Based on Simulation,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
PQARKV42,AnyGrasp: Robust and Efficient Grasp Perception in Spatial and Temporal Domains,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
HV85RHWD,Multi-agent Embodied Question Answering in Interactive Environments,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
6XG2BD7P,SemGrasp: Semantic Grasp Generation via Language Aligned Discretization,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
HBBPRX2V,Deep Learning Approaches to Grasp Synthesis: A Review,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
8CTTA3T4,A Formal Basis for the Heuristic Determination of Minimum Cost Paths,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
QMP27VKG,Primitive Skill-based Robot Learning from Human Evaluative Feedback,skipped_existing_local_pdf,,,,,
QIJ7GAUG,Offline Reinforcement Learning as One Big Sequence Modeling Problem,skipped_existing_local_pdf,,,,,
DJA897NY,That Sounds Right: Auditory Self-Supervision for Dynamic Robot Manipulation,skipped_existing_local_pdf,,,,,
6DHGAKP9,Learning Interactive Real-World Simulators,skipped_existing_local_pdf,,,,,
YNKU2JE2,RoboTAP: Tracking Arbitrary Points for Few-Shot Visual Imitation,skipped_existing_local_pdf,,,,,
X7Z9YJZD,VoxPoser: Composable 3D Value Maps for Robotic Manipulation with Language Models,skipped_existing_local_pdf,,,,,
8NLEWMXA,Correcting Robot Plans with Natural Language Feedback,skipped_existing_local_pdf,,,,,
J8HNFZ46,Act3D: 3D Feature Field Transformers for Multi-Task Robotic Manipulation,skipped_existing_local_pdf,,,,,
ECEIH5F6,Perceiver-Actor: A Multi-Task Transformer for Robotic Manipulation,skipped_existing_local_pdf,,,,,
VUSZKT2K,RVT: Robotic View Transformer for 3D Object Manipulation,skipped_existing_local_pdf,,,,,
PURWCZQB,RVT-2: Learning Precise Manipulation from Few Demonstrations,skipped_existing_local_pdf,,,,,
RUD569WS,Volumetric Environment Representation for Vision-Language Navigation,skipped_existing_local_pdf,,,,,
8L6MMMCJ,RoboUniView: Visual-Language Model with Unified View Representation for Robotic Manipulaiton,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
87RAN763,Open-World Object Manipulation using Pre-trained Vision-Language Models,skipped_existing_local_pdf,,,,,
RDI27HZX,VIMA: General Robot Manipulation with Multimodal Prompts,skipped_existing_local_pdf,,,,,
RMV9QWIY,3D Diffuser Actor: Policy Diffusion with 3D Scene Representations,skipped_existing_local_pdf,,,,,
N9HZV9GV,3D Diffusion Policy: Generalizable Visuomotor Policy Learning via Simple 3D Representations,skipped_existing_local_pdf,,,,,
7BRUTE22,RDT-1B: a Diffusion Foundation Model for Bimanual Manipulation,skipped_existing_local_pdf,,,,,
98N3VMUA,Scaling Diffusion Policy in Transformer to 1 Billion Parameters for Robotic Manipulation,skipped_existing_local_pdf,,,,,
C9ZTTJL8,Scaling Up and Distilling Down: Language-Guided Robot Skill Acquisition,skipped_existing_local_pdf,,,,,
3SUDQCWG,Multimodal Diffusion Transformer: Learning Versatile Behavior from Multimodal Goals,skipped_existing_local_pdf,,,,,
4E7X8AA8,Diffusion Policy: Visuomotor Policy Learning via Action Diffusion,skipped_existing_local_pdf,,,,,
RGYYZCJ9,Octo: An Open-Source Generalist Robot Policy,skipped_existing_local_pdf,,,,,
LLLNGNPK,DreamVLA: A Vision-Language-Action Model Dreamed with Comprehensive World Knowledge,skipped_existing_local_pdf,,,,,
4ED2I8YI,WorldVLA: Towards Autoregressive Action World Model,skipped_existing_local_pdf,,,,,
HPVVT8YG,HybridVLA: Collaborative Diffusion and Autoregression in a Unified Vision-Language-Action Model,skipped_existing_local_pdf,,,,,
JCTVFZ7C,DexVLA: Vision-Language Model with Plug-In Diffusion Expert for General Robot Control,skipped_existing_local_pdf,,,,,
GWQ58QS8,CogACT: A Foundational Vision-Language-Action Model for Synergizing Cognition and Action in Robotic Manipulation,skipped_existing_local_pdf,,,,,
ZTSBVN59,"TinyVLA: Towards Fast, Data-Efficient Vision-Language-Action Models for Robotic Manipulation",skipped_existing_local_pdf,,,,,
P4NRIYUH,UP-VLA: A Unified Understanding and Prediction Model for Embodied Agent,skipped_existing_local_pdf,,,,,
BCKNJEXL,SmolVLA: A Vision-Language-Action Model for Affordable and Efficient Robotics,skipped_existing_local_pdf,,,,,
KRZTILUL,VLA-Adapter: An Effective Paradigm for Tiny-Scale Vision-Language-Action Model,skipped_existing_local_pdf,,,,,
JFBUP22Z,Instruct2Act: Mapping Multi-modality Instructions to Robotic Actions with Large Language Model,skipped_existing_local_pdf,,,,,
22Q629CM,Latent Action Pretraining from Videos,skipped_existing_local_pdf,,,,,
EECV8SF6,SpatialVLA: Exploring Spatial Representations for Visual-Language-Action Model,skipped_existing_local_pdf,,,,,
WLYAIL28,π0: A Vision-Language-Action Flow Model for General Robot Control,skipped_existing_local_pdf,,,,,
XBR6JSBU,TraceVLA: Visual Trace Prompting Enhances Spatial-Temporal Awareness for Generalist Robotic Policies,skipped_existing_local_pdf,,,,,
88AZSVD3,RoboMamba: Efficient Vision-Language-Action Model for Robotic Reasoning and Manipulation,skipped_existing_local_pdf,,,,,
DPSBHN4D,OpenVLA-OFT: Fine-Tuning Vision-Language-Action Models: Optimizing Speed and Success,skipped_existing_local_pdf,,,,,
PH4WBHZ9,OpenVLA: An Open-Source Vision-Language-Action Model,skipped_existing_local_pdf,,,,,
SZ7WM8DW,RT-Affordance: Affordances are Versatile Intermediate Representations for Robot Manipulation,skipped_existing_local_pdf,,,,,
KXJKGZ8R,Open X-Embodiment: Robotic Learning Datasets and RT-X Models,skipped_existing_local_pdf,,,,,
CDL5G6K2,RT-H: Action Hierarchies Using Language,skipped_existing_local_pdf,,,,,
SHBGRK52,Instruction-driven history-aware policies for robotic manipulations,skipped_existing_local_pdf,,,,,
KG4PPLJQ,Q-Transformer: Scalable Offline Reinforcement Learning via Autoregressive Q-Functions,skipped_existing_local_pdf,,,,,
MPAB27EH,Vision-Language Foundation Models as Effective Robot Imitators,skipped_existing_local_pdf,,,,,
QULLMLKE,RoboAgent: Generalization and Efficiency in Robot Manipulation via Semantic Augmentations and Action Chunking,skipped_existing_local_pdf,,,,,
YF5KG8HR,RT-1: Robotics Transformer for Real-World Control at Scale,skipped_existing_local_pdf,,,,,
UZ6L7CA9,Interactive Language: Talking to Robots in Real Time,skipped_existing_local_pdf,,,,,
6GLVI8AS,RT-Trajectory: Robotic Task Generalization via Hindsight Trajectory Sketches,skipped_existing_local_pdf,,,,,
3P9BCDLN,A Generalist Agent,skipped_existing_local_pdf,,,,,
F69TBV7G,RoboCat: A Self-Improving Generalist Agent for Robotic Manipulation,skipped_existing_local_pdf,,,,,
NTBLVYB6,Learning Fine-Grained Bimanual Manipulation with Low-Cost Hardware,skipped_existing_local_pdf,,,,,
36VSBEIT,Learning Universal Policies via Text-Guided Video Generation,skipped_existing_local_pdf,,,,,
HRIJTNKK,Grounding Language with Visual Affordances over Unstructured Data,skipped_existing_local_pdf,,,,,
6I2E4RU5,What Matters in Language Conditioned Robotic Imitation Learning over Unstructured Data,skipped_existing_local_pdf,,,,,
YQS7KQX7,BC-Z: Zero-Shot Task Generalization with Robotic Imitation Learning,skipped_existing_local_pdf,,,,,
26C3BQCT,CLIPort: What and Where Pathways for Robotic Manipulation,skipped_existing_local_pdf,,,,,
QZS4URKS,Transporter Networks: Rearranging the Visual World for Robotic Manipulation,skipped_existing_local_pdf,,,,,
USIY3QS9,Language Conditioned Imitation Learning over Unstructured Data,skipped_existing_local_pdf,,,,,
UFMBPJVJ,Closed-Loop Open-Vocabulary Mobile Manipulation with GPT-4V,skipped_existing_local_pdf,,,,,
E8TLNYSH,ProgPrompt: Generating Situated Robot Task Plans using Large Language Models,skipped_existing_local_pdf,,,,,
4T5K7GEN,Code as Policies: Language Model Programs for Embodied Control,skipped_existing_local_pdf,,,,,
RK5MVXXL,ConceptGraphs: Open-Vocabulary 3D Scene Graphs for Perception and Planning,skipped_existing_local_pdf,,,,,
MMW48ZG8,"Describe, Explain, Plan and Select: Interactive Planning with Large Language Models Enables Open-World Multi-Task Agents",skipped_existing_local_pdf,,,,,
NFYCQQ2H,ChatGPT for Robotics: Design Principles and Model Abilities,skipped_existing_local_pdf,,,,,
T2D9QP66,Inner Monologue: Embodied Reasoning through Planning with Language Models,skipped_existing_local_pdf,,,,,
28ZXNWBS,Socratic Models: Composing Zero-Shot Multimodal Reasoning with Language,skipped_existing_local_pdf,,,,,
HNBECLFQ,LLM-Planner: Few-Shot Grounded Planning for Embodied Agents with Large Language Models,skipped_existing_local_pdf,,,,,
6IDSYY6V,Pre-Trained Language Models for Interactive Decision-Making,skipped_existing_local_pdf,,,,,
GY8U4U7W,An Embodied Generalist Agent in 3D World,skipped_existing_local_pdf,,,,,
MA98J7VI,ShapeLLM: Universal 3D Object Understanding for Embodied Interaction,skipped_existing_local_pdf,,,,,
JXNHVX9X,3D-LLM: Injecting the 3D World into Large Language Models,skipped_existing_local_pdf,,,,,
72R28WCW,MultiPLY: A Multisensory Object-Centric Embodied Large Language Model in 3D World,skipped_existing_local_pdf,,,,,
Q5D6GZ88,PaLM-E: An Embodied Multimodal Language Model,skipped_existing_local_pdf,,,,,
R422WZXX,EmbodiedGPT: Vision-Language Pre-Training via Embodied Chain of Thought,skipped_existing_local_pdf,,,,,
H6S2V6UF,"Do As I Can, Not As I Say: Grounding Language in Robotic Affordances",skipped_existing_local_pdf,,,,,
